name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,fgm_proj,ftm_proj,fgm+ftm_proj,_proj,fgm+ftm
Tyrese Maxey,PHI,0022100774,1630178,44,25,19,0.568,35.73746212121212,6.386363636363637,13.590909090909092,0.47,1.4318181818181819,3.5454545454545454,0.404,2.7045454545454546,3.1363636363636362,0.862,0.38636363636363635,3.1818181818181817,3.5681818181818183,4.795454545454546,1.2272727272727273,0.6590909090909091,0.5909090909090909,0.7954545454545454,2.1136363636363638,2,16.90909090909091,81,1,0,WAS,0022100774,home,ACTIVE,1630178.0,0,PG,Starter,-,1,nan,nan,7,0,0,16,9,0.5625,0,3.0,3,0,2,2,1.0,79,37.53333333333333,88,9,22,2,10,0,7,1,8,1,4,2,0.5,0,12,7,0.583333333333333,WAS,2022-02-03 03:41,Base Set,Common,2,Layup,2020-12-24 00:00:00+00:00,Philadelphia 76ers,4000,3837.0,0.0,159.0,4.0,0.0,12.0,325,-2.99%,-4.13,16.91,150.0,True,True,True,True,VISIBLE,6d0f4982-015d-4e5c-8e46-0e8a8f9949ac,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6d0f4982-015d-4e5c-8e46-0e8a8f9949ac,-2.99%,4000,325,Layup,2,Base Set,Common,nan,nan,1610612764,106,WAS,,Final,1610612755,103,PHI,4,2022-02-02 19:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,106-103,3,9,2,11,0,11
Arnoldas Kulboka,CHA,0022100775,1629083,1,1,0,1.0,2.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-8,0,0,BOS,0022100775,away,INACTIVE,1629083.0,98,nan,Bench,-,0,INACTIVE_GLEAGUE_TWOWAY,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,nan,nan,113-107,6,0,0,0,0,0
Cody Martin,CHA,0022100775,1628998,47,27,20,0.574,27.30900709219858,2.9574468085106385,6.446808510638298,0.459,1.0,2.382978723404255,0.42,1.1063829787234043,1.6595744680851063,0.667,1.2340425531914894,3.021276595744681,4.25531914893617,2.617021276595745,0.8297872340425532,1.3191489361702127,0.5106382978723404,0.5106382978723404,1.7234042553191489,1,8.02127659574468,28,0,0,BOS,0022100775,away,ACTIVE,1628998.0,11,nan,Bench,-,1,nan,nan,2,0,0,5,2,0.4,0,0.0,0,0,0,0,0.0,37,16.416666666666668,43,6,4,0,4,0,3,0,3,0,2,0,0.0,0,3,2,0.666666666666666,BOS,2022-02-03 03:50,Base Set,Common,3,Dunk,2021-10-22 23:00:00+00:00,Charlotte Hornets,60000,37023.0,0.0,13062.0,13324.0,0.0,2.0,3,0.00%,0.0,0.0,1063.0,nan,nan,nan,nan,VISIBLE,042c327a-6ebc-4597-8464-691386492f11,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+042c327a-6ebc-4597-8464-691386492f11,0.00%,12000,40,Steal,2,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Steal,113-107,6,2,0,2,0,2
Gordon Hayward,CHA,0022100775,202330,45,26,19,0.578,33.10692592592593,6.155555555555556,13.066666666666666,0.471,1.8444444444444446,4.644444444444445,0.397,2.8,3.311111111111111,0.846,0.8,3.911111111111111,4.711111111111111,3.7333333333333334,1.6888888888888889,0.9555555555555556,0.4888888888888889,0.5777777777777777,1.7777777777777777,3,16.955555555555556,7,1,0,BOS,0022100775,away,INACTIVE,202330.0,20,nan,Bench,-,0,INACTIVE_RETURN_TO_COMPETITION_RECONDITIONING,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,2022-02-03 03:51,Base Set,Common,3,Assist,2021-10-29 23:30:00+00:00,Charlotte Hornets,60000,37472.0,0.0,12260.0,13835.0,0.0,2.0,3,0.00%,0.0,0.0,2920.0,nan,nan,nan,nan,VISIBLE,bd92c6d7-1fa8-466b-bc88-2ccaf2f0ddf1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+bd92c6d7-1fa8-466b-bc88-2ccaf2f0ddf1,5.88%,12000,18,Jump Shot,2,Base Set,Common,"Tue, Feb 1",INJ - exp. back Feb 4,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Assist,Base Set-Common-2-Jump Shot,113-107,6,0,0,0,0,0
Ish Smith,CHA,0022100775,202397,34,17,17,0.5,14.008676470588236,2.0,5.0588235294117645,0.395,0.29411764705882354,0.7058823529411765,0.417,0.35294117647058826,0.5588235294117647,0.632,0.2647058823529412,1.2647058823529411,1.5294117647058822,2.6470588235294117,1.0,0.5588235294117647,0.29411764705882354,0.2647058823529412,0.9705882352941176,0,4.647058823529412,-68,0,0,BOS,0022100775,away,ACTIVE,202397.0,10,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,2022-02-03 03:51,Base Set,Common,3,Assist,2021-10-31 23:00:00+00:00,Charlotte Hornets,60000,36741.0,0.0,12999.0,14436.0,0.0,2.0,3,0.00%,0.0,0.0,2188.0,nan,nan,nan,nan,VISIBLE,5fb2c267-41d5-46e9-8938-f720866bd498,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+5fb2c267-41d5-46e9-8938-f720866bd498,3.57%,3999,29,Steal,1,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Assist,Base Set-Common-1-Steal,113-107,6,0,0,0,0,0
JT Thor,CHA,0022100775,1630550,15,8,7,0.533,8.548666666666666,0.7333333333333333,2.1333333333333333,0.344,0.3333333333333333,1.3333333333333333,0.25,0.4666666666666667,0.6666666666666666,0.7,0.4,0.8666666666666667,1.2666666666666666,0.5333333333333333,0.3333333333333333,0.26666666666666666,0.4,0.06666666666666667,0.9333333333333333,0,2.2666666666666666,-7,0,0,BOS,0022100775,away,ACTIVE,1630550.0,21,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,2022-02-03 03:53,Base Set,Common,3,Dunk,2021-12-07 00:00:00+00:00,Charlotte Hornets,12000,7998.0,0.0,1303.0,2704.0,0.0,2.0,29,3.57%,7.41,16.0,306.0,True,nan,True,True,VISIBLE,5b450bf0-a788-45c7-beef-a131ca77563f,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+5b450bf0-a788-45c7-beef-a131ca77563f,3.57%,12000,29,Dunk,3,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,113-107,6,0,0,0,0,0
Jalen McDaniels,CHA,0022100775,1629667,39,23,16,0.59,17.57346153846154,2.4871794871794872,5.051282051282051,0.492,0.8205128205128205,2.2051282051282053,0.372,0.7948717948717948,1.1794871794871795,0.674,0.7435897435897436,2.7435897435897436,3.4871794871794872,1.1025641025641026,0.7692307692307693,0.5128205128205128,0.41025641025641024,0.07692307692307693,1.794871794871795,1,6.589743589743589,41,1,0,BOS,0022100775,away,INACTIVE,1629667.0,6,nan,Bench,-,0,INACTIVE_INJURY,Left Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Tue, Feb 1",INJ - exp. back Feb 4,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,nan,nan,113-107,6,0,0,0,0,0
James Bouknight,CHA,0022100775,1630547,24,12,12,0.5,10.361875,1.75,4.75,0.368,0.5833333333333334,1.7083333333333333,0.341,0.9583333333333334,1.125,0.852,0.7083333333333334,0.875,1.5833333333333333,0.7916666666666666,0.4166666666666667,0.20833333333333334,0.0,0.5416666666666666,0.9166666666666666,0,5.041666666666667,-67,0,0,BOS,0022100775,away,ACTIVE,1630547.0,5,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,2022-02-03 03:53,Base Set,Common,3,Dunk,2021-12-07 00:00:00+00:00,Charlotte Hornets,12000,8223.0,0.0,1577.0,2202.0,0.0,2.0,47,0.00%,0.0,27.03,222.0,True,nan,True,True,VISIBLE,f0e6f2a7-8929-4d61-92ff-bcad40f6ffb3,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+f0e6f2a7-8929-4d61-92ff-bcad40f6ffb3,0.00%,12000,47,Dunk,3,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,113-107,6,0,0,0,0,0
Kai Jones,CHA,0022100775,1630539,16,10,6,0.625,2.8709375,0.375,0.5625,0.667,0.0625,0.125,0.5,0.0625,0.25,0.25,0.125,0.375,0.5,0.25,0.3125,0.0,0.0,0.0,0.3125,0,0.875,-15,0,0,BOS,0022100775,away,INACTIVE,1630539.0,23,nan,Bench,-,0,INACTIVE_GLEAGUE_ON_ASSIGNMENT,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,nan,nan,113-107,6,0,0,0,0,0
Kelly Oubre Jr.,CHA,0022100775,1626162,46,24,22,0.522,28.09173913043478,6.0,13.304347826086957,0.451,2.891304347826087,7.891304347826087,0.366,1.7391304347826086,2.5434782608695654,0.684,1.0434782608695652,2.891304347826087,3.9347826086956523,1.1304347826086956,1.0217391304347827,1.2173913043478262,0.391304347826087,0.6304347826086957,2.5434782608695654,2,16.630434782608695,14,1,0,BOS,0022100775,away,ACTIVE,1626162.0,12,nan,Bench,-,1,nan,nan,0,3,1,12,3,0.25,0,5.0,5,0,8,8,1.0,81,33.6,79,-2,15,6,4,0,2,1,3,4,7,1,0.14285714285714302,2,5,2,0.4,BOS,2022-02-03 03:41,Base Set,Common,2,Dunk,2020-12-23 00:00:00+00:00,Golden State Warriors,15000,14362.0,0.0,637.0,11.0,0.0,12.0,26,0.00%,4.0,-10.34,963.0,False,False,False,False,VISIBLE,fc5a461e-2c14-45a5-b533-cce672c91bcb,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+fc5a461e-2c14-45a5-b533-cce672c91bcb,3.75%,3345,83,Block,1,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Block,113-107,6,3,8,11,0,11
LaMelo Ball,CHA,0022100775,1630163,45,24,21,0.533,32.309592592592594,7.133333333333334,16.755555555555556,0.426,2.577777777777778,7.2,0.358,3.0444444444444443,3.488888888888889,0.873,1.6222222222222222,5.555555555555555,7.177777777777778,7.688888888888889,3.022222222222222,1.5333333333333334,0.4444444444444444,0.6666666666666666,3.022222222222222,3,19.88888888888889,35,16,4,BOS,0022100775,away,ACTIVE,1630163.0,2,PG,Starter,-,1,nan,nan,9,0,1,24,12,0.5,1,8.0,2,0,13,10,0.769230769230769,95,38.96666666666667,82,-13,38,9,10,2,4,2,6,2,10,4,0.4,3,14,8,0.5714285714285711,BOS,2022-02-03 03:51,Base Set,Common,3,Assist,2021-10-25 23:00:00+00:00,Charlotte Hornets,9999,8897.0,0.0,1075.0,28.0,0.0,2.0,66,-5.71%,3.12,10.0,403.0,nan,nan,nan,nan,VISIBLE,54796e82-06a8-42d6-820a-5d5eba31778b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+54796e82-06a8-42d6-820a-5d5eba31778b,1.01%,4000,899,Assist,2,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Assist,Base Set-Common-2-Assist,113-107,6,12,10,22,0,22
Mason Plumlee,CHA,0022100775,203486,43,25,18,0.581,25.25108527131783,3.0232558139534884,4.790697674418604,0.631,0.0,0.046511627906976744,0.0,0.7441860465116279,2.2093023255813953,0.337,2.4651162790697674,5.1395348837209305,7.604651162790698,2.86046511627907,1.3488372093023255,0.8604651162790697,0.6976744186046512,0.4418604651162791,3.0697674418604652,2,6.790697674418604,-7,4,0,BOS,0022100775,away,ACTIVE,203486.0,24,C,Starter,-,1,nan,nan,2,0,0,5,2,0.4,1,4.0,4,0,3,1,0.333333333333333,58,29.95,63,5,5,0,4,0,11,6,17,1,1,0,0.0,3,4,2,0.5,BOS,2022-02-03 03:39,Base Set,Common,2,Dunk,2021-01-19 01:00:00+00:00,Detroit Pistons,35000,31369.0,0.0,3056.0,696.0,0.0,12.0,5,0.00%,0.0,25.0,1815.0,False,False,False,False,VISIBLE,ba70972f-224e-484c-bdd9-de72cdcac81e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ba70972f-224e-484c-bdd9-de72cdcac81e,0.00%,12000,13,Dunk,2,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,113-107,6,2,1,3,0,3
Miles Bridges,CHA,0022100775,1628970,50,26,24,0.52,35.778866666666666,7.48,15.4,0.486,1.86,5.88,0.316,3.12,3.98,0.784,1.2,6.04,7.24,3.4,1.8,1.04,0.88,0.76,2.6,3,19.94,84,9,0,BOS,0022100775,away,ACTIVE,1628970.0,0,SF,Starter,-,1,nan,nan,0,1,0,8,2,0.25,0,3.0,2,0,3,2,0.666666666666666,72,30.85,66,-6,6,0,4,0,3,0,3,0,2,0,0.0,1,6,2,0.333333333333333,BOS,2022-02-03 03:40,Base Set,Common,2,Dunk,2021-02-04 00:00:00+00:00,Charlotte Hornets,35000,31917.0,0.0,2489.0,611.0,0.0,12.0,10,0.00%,11.11,25.0,1887.0,False,False,False,False,VISIBLE,45bc5a83-fdcc-471d-bfc4-9ea1f45b9d8c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+45bc5a83-fdcc-471d-bfc4-9ea1f45b9d8c,-2.78%,3999,140,Dunk,1,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,113-107,6,2,2,4,0,4
Nick Richards,CHA,0022100775,1630208,38,19,19,0.5,8.294561403508771,1.368421052631579,2.026315789473684,0.675,0.0,0.0,0.0,0.6842105263157895,0.9210526315789473,0.743,0.7368421052631579,1.2894736842105263,2.026315789473684,0.3157894736842105,0.5263157894736842,0.23684210526315788,0.5,0.21052631578947367,1.1842105263157894,0,3.4210526315789473,-94,0,0,BOS,0022100775,away,ACTIVE,1630208.0,14,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,27,7.533333333333333,14,-13,0,0,0,0,2,0,2,0,0,0,0.0,1,0,0,0.0,BOS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,nan,nan,113-107,6,0,0,0,0,0
P.J. Washington,CHA,0022100775,1629023,35,18,17,0.514,24.184619047619048,3.4285714285714284,7.771428571428571,0.441,1.8285714285714285,4.685714285714286,0.39,1.2285714285714286,1.6857142857142857,0.729,1.2857142857142858,3.942857142857143,5.228571428571429,2.085714285714286,1.4,0.7142857142857143,0.9714285714285714,0.5428571428571428,2.4857142857142858,1,9.914285714285715,24,1,0,BOS,0022100775,away,ACTIVE,1629023.0,25,PF,Starter,-,1,nan,nan,1,0,1,11,6,0.545454545454545,1,0.0,3,0,0,0,0.0,101,42.06666666666667,99,-2,16,5,4,2,5,2,7,2,9,4,0.444444444444444,3,2,2,1.0,BOS,2022-02-03 03:53,Base Set,Common,3,Layup,2021-12-20 01:00:00+00:00,Charlotte Hornets,60000,20991.0,0.0,10070.0,31675.0,0.0,2.0,3,0.00%,0.0,0.0,1071.0,nan,nan,nan,nan,VISIBLE,cd364bf4-3847-4d86-9085-6c22bdf45c2e,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+cd364bf4-3847-4d86-9085-6c22bdf45c2e,0.00%,3999,70,Dunk,1,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Layup,Base Set-Common-1-Dunk,113-107,6,6,0,6,0,6
Scottie Lewis,CHA,0022100775,1630575,2,1,1,0.5,3.275,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0.5,-4,0,0,BOS,0022100775,away,INACTIVE,1630575.0,16,nan,Bench,-,0,INACTIVE_GLEAGUE_TWOWAY,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,nan,nan,113-107,6,0,0,0,0,0
Terry Rozier,CHA,0022100775,1626179,43,23,20,0.535,32.87193798449612,6.72093023255814,15.581395348837209,0.431,2.953488372093023,7.930232558139535,0.372,1.9069767441860466,2.372093023255814,0.804,0.6976744186046512,3.441860465116279,4.1395348837209305,4.0,1.2325581395348837,1.2093023255813953,0.37209302325581395,0.7209302325581395,1.4186046511627908,2,18.302325581395348,-5,1,0,BOS,0022100775,away,ACTIVE,1626179.0,3,SG,Starter,-,1,nan,nan,4,0,2,22,10,0.45454545454545503,0,1.0,3,0,0,0,0.0,94,40.61666666666667,89,-5,23,4,12,4,2,3,5,3,9,3,0.333333333333333,3,13,7,0.538461538461538,BOS,2022-02-03 03:35,Base Set,Common,2,Handles,2021-02-15 00:00:00+00:00,Charlotte Hornets,40000,34153.0,0.0,3502.0,2400.0,0.0,12.0,9,0.00%,0.0,28.57,608.0,False,False,False,False,VISIBLE,91ab50ae-2817-438a-a714-8984166f0a71,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+91ab50ae-2817-438a-a714-8984166f0a71,0.00%,1500,293,3 Pointer,1,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-2-Handles,Base Set-Common-1-3 Pointer,113-107,6,10,0,10,0,10
Vernon Carey Jr.,CHA,0022100775,1630176,4,3,1,0.75,4.212083333333333,0.75,1.5,0.5,0.0,0.0,0.0,0.5,0.75,0.667,0.75,0.5,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0,2.0,-23,0,0,BOS,0022100775,away,INACTIVE,1630176.0,22,nan,Bench,-,0,INACTIVE_GLEAGUE_ON_ASSIGNMENT,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,nan,nan,113-107,6,0,0,0,0,0
Aaron Nesmith,BOS,0022100775,1630174,36,20,16,0.556,10.408472222222223,1.2222222222222223,3.3333333333333335,0.367,0.4722222222222222,2.138888888888889,0.221,0.3611111111111111,0.4444444444444444,0.813,0.25,1.4166666666666667,1.6666666666666667,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.05555555555555555,0.027777777777777776,1.25,0,3.2777777777777777,-13,0,0,CHA,0022100775,home,ACTIVE,1630174.0,26,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,CHA,2022-02-03 03:53,Base Set,Common,3,Dunk,2021-12-21 00:30:00+00:00,Boston Celtics,60000,20904.0,0.0,10157.0,32332.0,0.0,2.0,3,50.00%,0.0,0.0,1128.0,nan,nan,nan,nan,VISIBLE,98cb5c7b-f804-4303-95a3-171fd7f97e0a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+98cb5c7b-f804-4303-95a3-171fd7f97e0a,3.77%,4000,110,3 Pointer,2,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-3 Pointer,107-113,-6,0,0,0,0,0
Al Horford,BOS,0022100775,201143,44,24,20,0.545,28.73776515151515,3.772727272727273,8.75,0.431,1.2045454545454546,4.0227272727272725,0.299,1.3863636363636365,1.6590909090909092,0.836,1.5227272727272727,5.863636363636363,7.386363636363637,3.340909090909091,1.0227272727272727,0.5681818181818182,1.3181818181818181,0.22727272727272727,2.0,1,10.136363636363637,76,9,0,CHA,0022100775,home,ACTIVE,201143.0,42,PF,Starter,-,1,nan,nan,1,0,0,7,2,0.28571428571428603,1,0.0,1,0,0,0,0.0,72,32.6825,71,-1,6,0,0,0,11,1,12,1,5,2,0.4,1,2,0,0.0,CHA,2022-02-03 03:52,Base Set,Common,3,Dunk,2021-11-04 23:30:00+00:00,Boston Celtics,60000,34437.0,0.0,14361.0,15478.0,0.0,2.0,3,0.00%,0.0,0.0,2739.0,nan,nan,nan,nan,VISIBLE,468a3eae-5eb5-4476-8441-79e19ad7e484,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+468a3eae-5eb5-4476-8441-79e19ad7e484,5.08%,1434,62,Block,1,Base Set,Common,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Block,107-113,-6,2,0,2,0,2
Brodric Thomas,BOS,0022100775,1630271,7,3,4,0.429,3.9388095238095238,0.14285714285714285,1.2857142857142858,0.111,0.0,0.8571428571428571,0.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0,0.5714285714285714,4,0,0,CHA,0022100775,home,INACTIVE,1630271.0,97,nan,Bench,-,0,INACTIVE_GLEAGUE_TWOWAY,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,CHA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612766,107,CHA,,Final,1610612738,113,BOS,4,2022-02-02 19:30:00-05:00,nan,nan,107-113,-6,0,0,0,0,0
